user_a_name,user_a_city,user_a_intent,user_b_name,user_b_city,user_b_intent,matchPercentage,totalScore,breakdown_setup1,breakdown_setup2,breakdown_setup3,breakdown_setup4
Derya Tekin,Istanbul,open_to_relationship,Deniz Arslan,Istanbul,open_to_relationship,30,108,-5,50,73,-10
Derya Tekin,Istanbul,open_to_relationship,Ahmet Aksoy,Istanbul,open_to_relationship,0,0,-15,20,-5,0
Burak Ozturk,Ankara,just_friends,Buse Arslan,Ankara,not_sure_yet,24,85,20,15,60,-10
Burak Ozturk,Ankara,just_friends,Can Tekin,Ankara,not_sure_yet,-3,-10,-5,10,-5,-10
Burak Ozturk,Ankara,just_friends,Yasemin Kilic,Ankara,not_sure_yet,-4,-15,-20,10,-5,0
Burak Ozturk,Ankara,just_friends,Aylin Kilic,Ankara,just_friends,21,75,-20,40,55,0
Burak Ozturk,Ankara,just_friends,Lara Polat,Ankara,not_sure_yet,3,10,-10,10,20,-10
Burak Ozturk,Ankara,just_friends,Umut Arslan,Ankara,just_friends,7,25,-30,30,25,0
Oguz Erdogan,Istanbul,just_friends,Zeynep Demir,Istanbul,just_friends,25,90,5,40,55,-10
Oguz Erdogan,Istanbul,just_friends,Seda Ozturk,Istanbul,just_friends,19,70,-5,45,40,-10
Oguz Erdogan,Istanbul,just_friends,Zeynep Sahin,Istanbul,just_friends,10,35,-15,30,30,-10
Oguz Erdogan,Istanbul,just_friends,Gizem Yilmaz,Istanbul,just_friends,38,135,-10,35,50,60
Oguz Erdogan,Istanbul,just_friends,Selin Kurt,Istanbul,just_friends,34,123,-20,40,38,65
Oguz Erdogan,Istanbul,just_friends,Seda Aslan,Istanbul,just_friends,16,58,-5,30,43,-10
Oguz Erdogan,Istanbul,just_friends,Derya Ozturk,Istanbul,just_friends,24,85,0,30,-5,60
Oguz Erdogan,Istanbul,just_friends,Aylin Polat,Istanbul,just_friends,22,80,-20,30,20,50
Oguz Erdogan,Istanbul,just_friends,Elif Aydin,Istanbul,just_friends,42,151,5,40,38,68
Oguz Erdogan,Istanbul,just_friends,Derya Ozdemir,Istanbul,just_friends,14,50,0,30,30,-10
Oguz Erdogan,Istanbul,just_friends,Derya Sahin,Istanbul,not_sure_yet,20,73,15,10,18,30
Oguz Erdogan,Istanbul,just_friends,Buse Aksoy,Istanbul,not_sure_yet,29,103,5,10,35,53
Oguz Erdogan,Istanbul,just_friends,Aylin Ozdemir,Istanbul,just_friends,12,43,-20,40,33,-10
Oguz Erdogan,Istanbul,just_friends,Derya Aslan,Istanbul,just_friends,19,70,5,30,45,-10
Furkan Aydin,Ankara,not_sure_yet,Aylin Ozdemir,Ankara,keeping_it_casual,6,23,0,10,23,-10
Furkan Aydin,Ankara,not_sure_yet,Asli Erdogan,Ankara,open_to_relationship,13,45,-15,10,60,-10
Furkan Aydin,Ankara,not_sure_yet,Naz Kaya,Ankara,keeping_it_casual,15,53,0,10,53,-10
Furkan Aydin,Ankara,not_sure_yet,Melis Yilmaz,Ankara,open_to_relationship,8,28,5,10,23,-10
Furkan Aydin,Ankara,not_sure_yet,Buse Arslan,Ankara,not_sure_yet,20,73,5,15,63,-10
Furkan Aydin,Ankara,not_sure_yet,Yasemin Kilic,Ankara,not_sure_yet,0,0,-25,30,-5,0
Furkan Aydin,Ankara,not_sure_yet,Aylin Kilic,Ankara,just_friends,13,48,-25,10,63,0
Furkan Aydin,Ankara,not_sure_yet,Naz Aydin,Ankara,open_to_relationship,-3,-10,-5,10,-5,-10
Furkan Aydin,Ankara,not_sure_yet,Lara Polat,Ankara,not_sure_yet,15,53,-5,35,33,-10
Furkan Aydin,Ankara,not_sure_yet,Merve Erdogan,Ankara,open_to_relationship,6,23,5,10,18,-10
Furkan Aydin,Ankara,not_sure_yet,Seda Yilmaz,Ankara,open_to_relationship,0,0,5,10,-5,-10
Furkan Aydin,Ankara,not_sure_yet,Selin Kaya,Ankara,keeping_it_casual,10,35,-5,10,40,-10
Furkan Aydin,Ankara,not_sure_yet,Pelin Yildiz,Ankara,open_to_relationship,1,5,-25,10,30,-10
Aylin Ozdemir,Ankara,keeping_it_casual,Can Tekin,Ankara,not_sure_yet,14,50,0,10,-5,45
Aylin Ozdemir,Ankara,keeping_it_casual,Serkan Ozturk,Ankara,keeping_it_casual,26,93,0,23,-5,75
Aylin Ozdemir,Ankara,keeping_it_casual,Yusuf Tekin,Ankara,keeping_it_casual,40,143,0,33,50,60
Aylin Ozdemir,Ankara,keeping_it_casual,Lara Polat,Ankara,not_sure_yet,15,53,-10,10,35,18
Aylin Ozdemir,Ankara,keeping_it_casual,Umut Yilmaz,Ankara,keeping_it_casual,17,61,-10,33,48,-10
Tugce Kurt,Istanbul,open_to_relationship,Furkan Yilmaz,Istanbul,not_sure_yet,11,40,-10,10,40,0
Tugce Kurt,Istanbul,open_to_relationship,Kaan Yilmaz,Istanbul,not_sure_yet,14,50,5,10,35,0
Tugce Kurt,Istanbul,open_to_relationship,Yusuf Kurt,Istanbul,open_to_relationship,15,53,0,20,43,-10
Tugce Kurt,Istanbul,open_to_relationship,Kaan Ozdemir,Istanbul,open_to_relationship,8,30,5,40,-5,-10
Tugce Kurt,Istanbul,open_to_relationship,Ahmet Aslan,Istanbul,not_sure_yet,-4,-15,-10,10,-5,-10
Tugce Kurt,Istanbul,open_to_relationship,Can Tekin,Istanbul,open_to_relationship,19,68,0,20,58,-10
Tugce Kurt,Istanbul,open_to_relationship,Arda Celik,Istanbul,open_to_relationship,1,5,0,20,-5,-10
Tugce Kurt,Istanbul,open_to_relationship,Burak Kilic,Istanbul,open_to_relationship,15,53,-5,40,28,-10
Tugce Kurt,Istanbul,open_to_relationship,Furkan Tekin,Istanbul,open_to_relationship,19,70,5,50,25,-10
Tugce Kurt,Istanbul,open_to_relationship,Can Kilic,Istanbul,not_sure_yet,11,40,0,10,30,0
Tugce Kurt,Istanbul,open_to_relationship,Eren Koc,Istanbul,open_to_relationship,19,70,5,30,45,-10
Tugce Kurt,Istanbul,open_to_relationship,Furkan Tekin,Istanbul,not_sure_yet,4,15,5,10,10,-10
Tugce Kurt,Istanbul,open_to_relationship,Berk Kurt,Istanbul,not_sure_yet,13,48,5,10,43,-10
Tugce Kurt,Istanbul,open_to_relationship,Mehmet Ozturk,Istanbul,open_to_relationship,13,45,-5,40,20,-10
Tugce Kurt,Istanbul,open_to_relationship,Ahmet Yildiz,Istanbul,open_to_relationship,17,60,10,30,30,-10
Tugce Kurt,Istanbul,open_to_relationship,Arda Koc,Istanbul,open_to_relationship,19,68,-20,30,68,-10
Tugce Kurt,Istanbul,open_to_relationship,Furkan Arslan,Istanbul,open_to_relationship,23,83,5,20,58,0
Tugce Kurt,Istanbul,open_to_relationship,Kaan Tekin,Istanbul,open_to_relationship,15,55,0,30,35,-10
Tugce Kurt,Istanbul,open_to_relationship,Baris Tekin,Istanbul,open_to_relationship,8,28,-20,40,8,0
Tugce Kurt,Istanbul,open_to_relationship,Kerem Aksoy,Istanbul,not_sure_yet,13,45,5,10,40,-10
Tugce Kurt,Istanbul,open_to_relationship,Deniz Koc,Istanbul,not_sure_yet,7,25,-5,10,30,-10
Tugce Kurt,Istanbul,open_to_relationship,Ahmet Ozturk,Istanbul,open_to_relationship,8,28,-15,40,13,-10
Tugce Kurt,Istanbul,open_to_relationship,Mehmet Kurt,Istanbul,not_sure_yet,-3,-10,-5,10,-5,-10
Tugce Kurt,Istanbul,open_to_relationship,Mert Sahin,Istanbul,open_to_relationship,8,30,5,40,-5,-10
Tugce Kurt,Istanbul,open_to_relationship,Tolga Yilmaz,Istanbul,open_to_relationship,10,35,-10,30,25,-10
Tugce Kurt,Istanbul,open_to_relationship,Burak Yildiz,Istanbul,not_sure_yet,1,5,0,10,-5,0
Tugce Kurt,Istanbul,open_to_relationship,Arda Aslan,Istanbul,not_sure_yet,14,50,-10,10,50,0
Tugce Kurt,Istanbul,open_to_relationship,Can Yildiz,Istanbul,open_to_relationship,6,20,5,30,-5,-10
Tugce Kurt,Istanbul,open_to_relationship,Deniz Arslan,Istanbul,open_to_relationship,19,70,5,40,35,-10
Tugce Kurt,Istanbul,open_to_relationship,Ahmet Aksoy,Istanbul,open_to_relationship,6,20,-5,30,-5,0
Aren Kurt,Istanbul,just_friends,Zeynep Demir,Istanbul,just_friends,24,85,15,40,40,-10
Aren Kurt,Istanbul,just_friends,Kaan Yilmaz,Istanbul,not_sure_yet,11,40,-5,20,35,-10
Aren Kurt,Istanbul,just_friends,Deniz Ozturk,Istanbul,just_friends,25,90,-5,25,10,60
Aren Kurt,Istanbul,just_friends,Ege Tekin,Istanbul,just_friends,21,75,5,40,40,-10
Aren Kurt,Istanbul,just_friends,Seda Ozturk,Istanbul,just_friends,4,15,-5,35,-5,-10
Aren Kurt,Istanbul,just_friends,Yusuf Sahin,Istanbul,just_friends,29,103,-10,40,28,45
Aren Kurt,Istanbul,just_friends,Zeynep Sahin,Istanbul,just_friends,14,50,-5,35,30,-10
Aren Kurt,Istanbul,just_friends,Gizem Yilmaz,Istanbul,just_friends,38,138,-10,40,55,53
Aren Kurt,Istanbul,just_friends,Ahmet Aksoy,Istanbul,just_friends,29,105,0,30,30,45
Aren Kurt,Istanbul,just_friends,Selin Kurt,Istanbul,just_friends,27,96,-20,35,48,33
Aren Kurt,Istanbul,just_friends,Seda Aslan,Istanbul,just_friends,16,58,5,35,28,-10
Aren Kurt,Istanbul,just_friends,Deniz Kaya,Istanbul,just_friends,26,93,-20,45,18,50
Aren Kurt,Istanbul,just_friends,Furkan Tekin,Istanbul,not_sure_yet,32,115,5,30,35,45
Aren Kurt,Istanbul,just_friends,Aylin Polat,Istanbul,just_friends,24,88,-10,45,0,53
Aren Kurt,Istanbul,just_friends,Yusuf Aksoy,Istanbul,just_friends,29,105,-5,45,30,35
Aren Kurt,Istanbul,just_friends,Burak Ozdemir,Istanbul,just_friends,42,151,0,30,38,83
Aren Kurt,Istanbul,just_friends,Derya Sahin,Istanbul,not_sure_yet,10,36,5,10,23,-2
Aren Kurt,Istanbul,just_friends,Deniz Koc,Istanbul,not_sure_yet,28,100,5,10,20,65
Aren Kurt,Istanbul,just_friends,Derya Aslan,Istanbul,just_friends,21,75,5,45,35,-10
Aren Kurt,Istanbul,just_friends,Mehmet Erdogan,Istanbul,just_friends,21,75,-5,30,25,25
Asli Erdogan,Ankara,open_to_relationship,Furkan Arslan,Ankara,open_to_relationship,19,70,-20,30,35,25
Asli Erdogan,Ankara,open_to_relationship,Ekin Dogan,Ankara,open_to_relationship,24,85,-15,30,65,5
Asli Erdogan,Ankara,open_to_relationship,Ahmet Ozturk,Ankara,open_to_relationship,18,63,-5,30,48,-10
Asli Erdogan,Ankara,open_to_relationship,Berk Yildiz,Ankara,open_to_relationship,21,75,10,20,35,10
Asli Erdogan,Ankara,open_to_relationship,Can Tekin,Ankara,not_sure_yet,21,75,5,10,-5,65
Asli Erdogan,Ankara,open_to_relationship,Serkan Karaca,Ankara,open_to_relationship,25,90,5,20,75,-10
Asli Erdogan,Ankara,open_to_relationship,Kerem Kilic,Ankara,open_to_relationship,24,86,-10,20,43,33
Mehmet Aslan,Izmir,not_sure_yet,Merve Sahin,Izmir,not_sure_yet,1,5,5,15,-5,-10
Mehmet Aslan,Izmir,not_sure_yet,Gizem Arslan,Izmir,open_to_relationship,33,120,-10,10,45,75
Mehmet Aslan,Izmir,not_sure_yet,Irem Dogan,Izmir,open_to_relationship,27,98,25,10,25,38
Mehmet Aslan,Izmir,not_sure_yet,Buse Koc,Izmir,not_sure_yet,14,50,5,25,-5,25
Mehmet Aslan,Izmir,not_sure_yet,Ilke Dogan,Izmir,keeping_it_casual,38,138,5,10,75,48
Mehmet Aslan,Izmir,not_sure_yet,Merve Demir,Izmir,not_sure_yet,7,25,0,15,20,-10
Mehmet Aslan,Izmir,not_sure_yet,Gizem Aslan,Izmir,keeping_it_casual,23,83,5,10,-5,73
Mehmet Aslan,Izmir,not_sure_yet,Asli Aksoy,Izmir,just_friends,31,111,10,10,53,38
Mehmet Aslan,Izmir,not_sure_yet,Pelin Erdogan,Izmir,keeping_it_casual,24,86,-5,10,33,48
Mehmet Aslan,Izmir,not_sure_yet,Naz Sahin,Izmir,open_to_relationship,29,106,5,10,48,43
Mehmet Aslan,Izmir,not_sure_yet,Asli Aydin,Izmir,just_friends,13,48,5,10,43,-10
Mehmet Aslan,Izmir,not_sure_yet,Aylin Celik,Izmir,not_sure_yet,13,48,5,15,38,-10
Mehmet Aslan,Izmir,not_sure_yet,Irem Dogan,Izmir,not_sure_yet,17,60,-5,15,-5,55
Mehmet Aslan,Izmir,not_sure_yet,Tugce Polat,Izmir,not_sure_yet,11,40,0,30,20,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Zeynep Demir,Istanbul,just_friends,11,40,0,10,30,0
Furkan Yilmaz,Istanbul,not_sure_yet,Pelin Koc,Istanbul,open_to_relationship,12,43,0,10,33,0
Furkan Yilmaz,Istanbul,not_sure_yet,Gizem Kurt,Istanbul,keeping_it_casual,17,60,10,10,50,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Seda Ozturk,Istanbul,just_friends,7,25,-20,10,35,0
Furkan Yilmaz,Istanbul,not_sure_yet,Selin Celik,Istanbul,open_to_relationship,-7,-25,-20,10,-5,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Zeynep Sahin,Istanbul,just_friends,1,5,-20,10,15,0
Furkan Yilmaz,Istanbul,not_sure_yet,Melis Ozdemir,Istanbul,open_to_relationship,1,5,-20,10,25,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Gizem Yilmaz,Istanbul,just_friends,4,15,-10,10,25,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Yasemin Erdogan,Istanbul,keeping_it_casual,-4,-15,-10,10,-5,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Zeynep Karaca,Istanbul,open_to_relationship,0,0,-20,10,20,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Selin Kurt,Istanbul,just_friends,16,58,-20,10,78,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Tugce Tekin,Istanbul,open_to_relationship,24,88,10,10,68,0
Furkan Yilmaz,Istanbul,not_sure_yet,Seda Aslan,Istanbul,just_friends,5,18,-10,10,18,0
Furkan Yilmaz,Istanbul,not_sure_yet,Derya Ozturk,Istanbul,just_friends,-1,-5,0,10,-5,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Aylin Polat,Istanbul,just_friends,1,5,-20,10,25,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Elif Aydin,Istanbul,just_friends,13,48,0,10,48,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Melis Aydin,Istanbul,keeping_it_casual,15,53,-20,10,73,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Asli Kurt,Istanbul,open_to_relationship,22,78,0,10,68,0
Furkan Yilmaz,Istanbul,not_sure_yet,Derya Koc,Istanbul,open_to_relationship,19,70,10,10,50,0
Furkan Yilmaz,Istanbul,not_sure_yet,Aylin Arslan,Istanbul,open_to_relationship,14,50,-20,10,70,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Sinem Kurt,Istanbul,keeping_it_casual,8,28,-10,10,28,0
Furkan Yilmaz,Istanbul,not_sure_yet,Derya Ozdemir,Istanbul,just_friends,22,80,0,10,70,0
Furkan Yilmaz,Istanbul,not_sure_yet,Ece Sahin,Istanbul,keeping_it_casual,-1,-5,0,10,-5,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Derya Sahin,Istanbul,not_sure_yet,13,48,0,15,43,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Buse Aksoy,Istanbul,not_sure_yet,14,50,0,15,45,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Gizem Sahin,Istanbul,open_to_relationship,-7,-25,-20,10,-5,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Aylin Ozdemir,Istanbul,just_friends,4,13,-30,10,33,0
Furkan Yilmaz,Istanbul,not_sure_yet,Selin Kaya,Istanbul,keeping_it_casual,12,43,0,10,33,0
Furkan Yilmaz,Istanbul,not_sure_yet,Zeynep Erdogan,Istanbul,open_to_relationship,7,25,-10,10,25,0
Furkan Yilmaz,Istanbul,not_sure_yet,Pelin Polat,Istanbul,keeping_it_casual,18,65,-20,10,85,-10
Furkan Yilmaz,Istanbul,not_sure_yet,Derya Aslan,Istanbul,just_friends,19,70,0,10,60,0
Furkan Yilmaz,Istanbul,not_sure_yet,Tugce Ozturk,Istanbul,open_to_relationship,2,8,-20,10,28,-10
Zeynep Demir,Istanbul,just_friends,Kaan Yilmaz,Istanbul,not_sure_yet,21,75,-5,20,60,0
Zeynep Demir,Istanbul,just_friends,Deniz Ozturk,Istanbul,just_friends,11,40,-5,30,25,-10
Zeynep Demir,Istanbul,just_friends,Ege Tekin,Istanbul,just_friends,17,60,-5,45,20,0
Zeynep Demir,Istanbul,just_friends,Furkan Demir,Istanbul,just_friends,15,55,-10,35,30,0
Zeynep Demir,Istanbul,just_friends,Yusuf Sahin,Istanbul,just_friends,5,18,-20,30,18,-10
Zeynep Demir,Istanbul,just_friends,Ahmet Aslan,Istanbul,not_sure_yet,-1,-5,-10,20,-5,-10
Zeynep Demir,Istanbul,just_friends,Kerem Yilmaz,Istanbul,just_friends,26,95,-5,40,70,-10
Zeynep Demir,Istanbul,just_friends,Ahmet Aksoy,Istanbul,just_friends,15,55,0,35,30,-10
Zeynep Demir,Istanbul,just_friends,Onur Arslan,Istanbul,just_friends,19,68,5,25,48,-10
Zeynep Demir,Istanbul,just_friends,Can Kilic,Istanbul,not_sure_yet,10,35,-10,10,35,0
Zeynep Demir,Istanbul,just_friends,Deniz Kaya,Istanbul,just_friends,18,63,-20,35,58,-10
Zeynep Demir,Istanbul,just_friends,Emre Yilmaz,Istanbul,just_friends,18,65,5,25,35,0
Zeynep Demir,Istanbul,just_friends,Furkan Tekin,Istanbul,not_sure_yet,11,40,-5,30,25,-10
Zeynep Demir,Istanbul,just_friends,Berk Kurt,Istanbul,not_sure_yet,15,53,5,10,48,-10
Zeynep Demir,Istanbul,just_friends,Yusuf Aksoy,Istanbul,just_friends,19,70,-5,35,50,-10
Zeynep Demir,Istanbul,just_friends,Ekin Tekin,Istanbul,just_friends,23,83,5,35,53,-10
Zeynep Demir,Istanbul,just_friends,Oguz Kilic,Istanbul,just_friends,17,60,-5,35,40,-10
Zeynep Demir,Istanbul,just_friends,Kerem Aksoy,Istanbul,not_sure_yet,15,55,5,10,50,-10
Zeynep Demir,Istanbul,just_friends,Burak Ozdemir,Istanbul,just_friends,13,48,0,30,28,-10
Zeynep Demir,Istanbul,just_friends,Deniz Koc,Istanbul,not_sure_yet,8,30,5,10,25,-10
Zeynep Demir,Istanbul,just_friends,Mehmet Kurt,Istanbul,not_sure_yet,0,0,5,10,-5,-10
Zeynep Demir,Istanbul,just_friends,Eren Yilmaz,Istanbul,just_friends,18,63,15,35,13,0
Zeynep Demir,Istanbul,just_friends,Burak Demir,Istanbul,just_friends,7,25,-10,40,-5,0
Zeynep Demir,Istanbul,just_friends,Burak Yildiz,Istanbul,not_sure_yet,3,10,0,15,-5,0
Zeynep Demir,Istanbul,just_friends,Arda Aslan,Istanbul,not_sure_yet,13,45,0,10,35,0
Zeynep Demir,Istanbul,just_friends,Emre Yilmaz,Istanbul,just_friends,24,88,-10,35,63,0
Zeynep Demir,Istanbul,just_friends,Mehmet Erdogan,Istanbul,just_friends,21,75,-5,30,60,-10
Pelin Koc,Istanbul,open_to_relationship,Kaan Yilmaz,Istanbul,not_sure_yet,9,33,-15,10,38,0
Pelin Koc,Istanbul,open_to_relationship,Duru Polat,Istanbul,open_to_relationship,11,40,5,40,-5,0
Pelin Koc,Istanbul,open_to_relationship,Yusuf Kurt,Istanbul,open_to_relationship,15,55,-20,30,55,-10
Pelin Koc,Istanbul,open_to_relationship,Kaan Ozdemir,Istanbul,open_to_relationship,8,30,5,40,-5,-10
Pelin Koc,Istanbul,open_to_relationship,Ahmet Aslan,Istanbul,not_sure_yet,-7,-25,-20,10,-5,-10
Pelin Koc,Istanbul,open_to_relationship,Melis Ozdemir,Istanbul,open_to_relationship,8,28,-15,20,33,-10
Pelin Koc,Istanbul,open_to_relationship,Can Tekin,Istanbul,open_to_relationship,7,25,-10,30,15,-10
Pelin Koc,Istanbul,open_to_relationship,Arda Celik,Istanbul,open_to_relationship,4,15,-10,40,-5,-10
Pelin Koc,Istanbul,open_to_relationship,Burak Kilic,Istanbul,open_to_relationship,15,55,-15,30,50,-10
Pelin Koc,Istanbul,open_to_relationship,Furkan Tekin,Istanbul,open_to_relationship,16,58,-5,30,43,-10
Pelin Koc,Istanbul,open_to_relationship,Can Kilic,Istanbul,not_sure_yet,5,18,-20,10,28,0
Pelin Koc,Istanbul,open_to_relationship,Tugce Tekin,Istanbul,open_to_relationship,24,85,5,30,50,0
Pelin Koc,Istanbul,open_to_relationship,Eren Koc,Istanbul,open_to_relationship,19,68,5,30,43,-10
Pelin Koc,Istanbul,open_to_relationship,Furkan Tekin,Istanbul,not_sure_yet,12,43,-15,10,58,-10
Pelin Koc,Istanbul,open_to_relationship,Berk Kurt,Istanbul,not_sure_yet,13,45,15,10,30,-10
Pelin Koc,Istanbul,open_to_relationship,Mehmet Ozturk,Istanbul,open_to_relationship,15,53,15,20,28,-10
Pelin Koc,Istanbul,open_to_relationship,Ahmet Yildiz,Istanbul,open_to_relationship,8,28,-10,30,18,-10
Pelin Koc,Istanbul,open_to_relationship,Asli Kurt,Istanbul,open_to_relationship,29,105,15,40,50,0
Pelin Koc,Istanbul,open_to_relationship,Arda Koc,Istanbul,open_to_relationship,13,45,0,40,15,-10
Pelin Koc,Istanbul,open_to_relationship,Furkan Arslan,Istanbul,open_to_relationship,13,45,-5,20,30,0
Pelin Koc,Istanbul,open_to_relationship,Ege Kaya,Istanbul,open_to_relationship,6,20,-15,20,25,-10
Pelin Koc,Istanbul,open_to_relationship,Kaan Tekin,Istanbul,open_to_relationship,4,13,0,30,-7,-10
Pelin Koc,Istanbul,open_to_relationship,Baris Tekin,Istanbul,open_to_relationship,28,100,0,30,70,0
Pelin Koc,Istanbul,open_to_relationship,Kerem Aksoy,Istanbul,not_sure_yet,-2,-7,-5,10,-2,-10
Pelin Koc,Istanbul,open_to_relationship,Derya Sahin,Istanbul,not_sure_yet,24,85,25,10,60,-10
Pelin Koc,Istanbul,open_to_relationship,Deniz Koc,Istanbul,not_sure_yet,15,53,15,10,38,-10
Pelin Koc,Istanbul,open_to_relationship,Ahmet Ozturk,Istanbul,open_to_relationship,19,70,5,30,45,-10
Pelin Koc,Istanbul,open_to_relationship,Mehmet Kurt,Istanbul,not_sure_yet,3,10,15,10,-5,-10
Pelin Koc,Istanbul,open_to_relationship,Mert Sahin,Istanbul,open_to_relationship,3,10,5,20,-5,-10
Pelin Koc,Istanbul,open_to_relationship,Tolga Yilmaz,Istanbul,open_to_relationship,18,63,0,30,43,-10
Pelin Koc,Istanbul,open_to_relationship,Zeynep Erdogan,Istanbul,open_to_relationship,12,43,-5,30,18,0
Pelin Koc,Istanbul,open_to_relationship,Burak Yildiz,Istanbul,not_sure_yet,-1,-5,-10,10,-5,0
Pelin Koc,Istanbul,open_to_relationship,Arda Aslan,Istanbul,not_sure_yet,12,43,0,10,33,0
Pelin Koc,Istanbul,open_to_relationship,Ilke Ozdemir,Istanbul,open_to_relationship,8,30,-5,40,-5,0
Pelin Koc,Istanbul,open_to_relationship,Can Yildiz,Istanbul,open_to_relationship,3,10,-5,30,-5,-10
Pelin Koc,Istanbul,open_to_relationship,Deniz Arslan,Istanbul,open_to_relationship,4,13,-15,30,8,-10
Pelin Koc,Istanbul,open_to_relationship,Ahmet Aksoy,Istanbul,open_to_relationship,8,30,-15,50,-5,0
Pelin Koc,Istanbul,open_to_relationship,Tugce Ozturk,Istanbul,open_to_relationship,21,75,-5,30,60,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Ege Celik,Istanbul,keeping_it_casual,12,43,0,10,33,0
Kaan Yilmaz,Istanbul,not_sure_yet,Gizem Kurt,Istanbul,keeping_it_casual,11,40,-10,10,50,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Ege Tekin,Istanbul,just_friends,28,100,5,20,75,0
Kaan Yilmaz,Istanbul,not_sure_yet,Seda Ozturk,Istanbul,just_friends,14,50,5,25,20,0
Kaan Yilmaz,Istanbul,not_sure_yet,Selin Celik,Istanbul,open_to_relationship,-1,-5,0,10,-5,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Zeynep Sahin,Istanbul,just_friends,17,60,20,25,15,0
Kaan Yilmaz,Istanbul,not_sure_yet,Melis Ozdemir,Istanbul,open_to_relationship,15,55,10,10,45,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Gizem Yilmaz,Istanbul,just_friends,19,70,10,20,50,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Yasemin Erdogan,Istanbul,keeping_it_casual,1,5,10,10,-5,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Zeynep Karaca,Istanbul,open_to_relationship,14,50,0,10,50,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Selin Kurt,Istanbul,just_friends,18,63,5,25,43,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Tugce Tekin,Istanbul,open_to_relationship,11,38,0,10,28,0
Kaan Yilmaz,Istanbul,not_sure_yet,Seda Aslan,Istanbul,just_friends,18,63,-5,25,43,0
Kaan Yilmaz,Istanbul,not_sure_yet,Derya Ozturk,Istanbul,just_friends,0,0,-10,25,-5,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Aylin Polat,Istanbul,just_friends,13,45,10,15,30,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Elif Aydin,Istanbul,just_friends,16,58,-5,25,48,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Melis Aydin,Istanbul,keeping_it_casual,19,68,5,10,63,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Asli Kurt,Istanbul,open_to_relationship,6,23,-15,10,28,0
Kaan Yilmaz,Istanbul,not_sure_yet,Derya Koc,Istanbul,open_to_relationship,11,40,-5,10,35,0
Kaan Yilmaz,Istanbul,not_sure_yet,Aylin Arslan,Istanbul,open_to_relationship,18,65,15,10,50,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Sinem Kurt,Istanbul,keeping_it_casual,16,58,-5,10,53,0
Kaan Yilmaz,Istanbul,not_sure_yet,Derya Ozdemir,Istanbul,just_friends,14,50,-5,20,35,0
Kaan Yilmaz,Istanbul,not_sure_yet,Ece Sahin,Istanbul,keeping_it_casual,-8,-30,-25,10,-5,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Derya Sahin,Istanbul,not_sure_yet,4,13,-15,15,23,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Buse Aksoy,Istanbul,not_sure_yet,8,30,-15,15,40,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Gizem Sahin,Istanbul,open_to_relationship,-1,-5,0,10,-5,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Aylin Ozdemir,Istanbul,just_friends,16,58,0,25,33,0
Kaan Yilmaz,Istanbul,not_sure_yet,Selin Kaya,Istanbul,keeping_it_casual,13,48,-5,10,43,0
Kaan Yilmaz,Istanbul,not_sure_yet,Zeynep Erdogan,Istanbul,open_to_relationship,11,40,5,10,25,0
Kaan Yilmaz,Istanbul,not_sure_yet,Ekin Aksoy,Istanbul,just_friends,6,23,-20,30,23,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Pelin Polat,Istanbul,keeping_it_casual,14,50,5,10,45,-10
Kaan Yilmaz,Istanbul,not_sure_yet,Derya Aslan,Istanbul,just_friends,25,90,-10,25,75,0
